Motor Fault	19-10-2021T06:57:33	19-10-2021T06:57:35
Pressure Switch	19-10-2021T06:58:40	19-10-2021T06:58:41
Motor Fault	19-10-2021T06:58:41	19-10-2021T06:58:49
Motor Fault	19-10-2021T06:58:51	19-10-2021T06:59:03
Motor Fault	19-10-2021T06:58:52	19-10-2021T06:58:58
High Level	19-10-2021T06:59:45	19-10-2021T06:59:51
Motor Fault	19-10-2021T07:00:03	19-10-2021T07:00:10
Low Level	19-10-2021T07:00:52	19-10-2021T07:00:58
Low Level	19-10-2021T07:01:01	19-10-2021T07:01:04
High Level	19-10-2021T07:01:13	19-10-2021T07:01:24
High Level	19-10-2021T07:02:28	19-10-2021T07:02:36
High Level	19-10-2021T07:02:35	19-10-2021T07:02:47
Low Level	19-10-2021T07:02:47	19-10-2021T07:02:53
Low Level	19-10-2021T07:02:47	19-10-2021T07:02:57
Low Level	19-10-2021T07:02:49	19-10-2021T07:03:01
Pressure Switch	19-10-2021T07:03:03	19-10-2021T07:03:05
High Level	19-10-2021T07:03:05	19-10-2021T07:03:15
Motor Fault	19-10-2021T07:03:06	19-10-2021T07:03:08
High Level	19-10-2021T07:03:29	19-10-2021T07:03:32
High Level	19-10-2021T07:05:21	19-10-2021T07:05:34
Pressure Switch	19-10-2021T07:06:21	19-10-2021T07:06:23
Emergency Stop	19-10-2021T07:07:00	19-10-2021T07:07:10
Motor Fault	19-10-2021T07:07:10	19-10-2021T07:07:23
Pressure Switch	19-10-2021T07:07:49	19-10-2021T07:07:58
High Level	19-10-2021T07:07:54	19-10-2021T07:08:03
Emergency Stop	19-10-2021T07:08:12	19-10-2021T07:08:18
Motor Fault	19-10-2021T07:08:13	19-10-2021T07:08:16
Low Level	19-10-2021T07:08:22	19-10-2021T07:08:26
High Level	19-10-2021T07:09:05	19-10-2021T07:09:14
High Level	19-10-2021T07:09:13	19-10-2021T07:09:25
Motor Fault	19-10-2021T07:09:42	19-10-2021T07:09:48
Low Level	19-10-2021T07:11:08	19-10-2021T07:11:18
High Level	19-10-2021T07:11:57	19-10-2021T07:12:02
High Level	19-10-2021T07:12:15	19-10-2021T07:12:18
Motor Fault	19-10-2021T07:12:17	19-10-2021T07:12:23
High Level	19-10-2021T07:12:25	19-10-2021T07:12:31
Motor Fault	19-10-2021T07:12:37	19-10-2021T07:12:39
High Level	19-10-2021T07:12:52	19-10-2021T07:13:00
Motor Fault	19-10-2021T07:12:54	19-10-2021T07:13:00
Motor Fault	19-10-2021T07:14:33	19-10-2021T07:14:46
High Level	19-10-2021T07:14:34	19-10-2021T07:14:41
Emergency Stop	19-10-2021T07:15:08	19-10-2021T07:15:18
Pressure Switch	19-10-2021T07:15:26	19-10-2021T07:15:38
Motor Fault	19-10-2021T07:15:26	19-10-2021T07:15:38
Pressure Switch	19-10-2021T07:15:53	19-10-2021T07:16:01
Pressure Switch	19-10-2021T07:17:02	19-10-2021T07:17:03
Pressure Switch	19-10-2021T07:17:03	19-10-2021T07:17:04
High Level	19-10-2021T07:17:36	19-10-2021T07:17:40
Low Level	19-10-2021T07:18:34	19-10-2021T07:18:47
Motor Fault	19-10-2021T07:18:38	19-10-2021T07:18:50
Low Level	19-10-2021T07:19:02	19-10-2021T07:19:05
Low Level	19-10-2021T07:19:25	19-10-2021T07:19:37
Emergency Stop	19-10-2021T07:19:29	19-10-2021T07:19:42
Pressure Switch	19-10-2021T07:19:48	19-10-2021T07:19:49
High Level	19-10-2021T07:20:05	19-10-2021T07:20:16
Pressure Switch	19-10-2021T07:21:05	19-10-2021T07:21:13
Pressure Switch	19-10-2021T07:21:12	19-10-2021T07:21:16
Emergency Stop	19-10-2021T07:21:30	19-10-2021T07:21:37
High Level	19-10-2021T07:22:34	19-10-2021T07:22:37
Low Level	19-10-2021T07:22:55	19-10-2021T07:22:57
Emergency Stop	19-10-2021T07:23:26	19-10-2021T07:23:36
Motor Fault	19-10-2021T07:23:37	19-10-2021T07:23:47
Pressure Switch	19-10-2021T07:23:44	19-10-2021T07:23:50
Low Level	19-10-2021T07:23:54	19-10-2021T07:24:02
Pressure Switch	19-10-2021T07:24:01	19-10-2021T07:24:03
High Level	19-10-2021T07:25:04	19-10-2021T07:25:06
Motor Fault	19-10-2021T07:25:35	19-10-2021T07:25:45
Emergency Stop	19-10-2021T07:25:50	19-10-2021T07:26:01
High Level	19-10-2021T07:25:54	19-10-2021T07:26:05
Pressure Switch	19-10-2021T07:26:17	19-10-2021T07:26:28
Pressure Switch	19-10-2021T07:26:58	19-10-2021T07:27:00
Low Level	19-10-2021T07:27:07	19-10-2021T07:27:10
Pressure Switch	19-10-2021T07:27:51	19-10-2021T07:27:58
Low Level	19-10-2021T07:28:02	19-10-2021T07:28:15
Low Level	19-10-2021T07:28:45	19-10-2021T07:28:46
Motor Fault	19-10-2021T07:29:02	19-10-2021T07:29:05
Low Level	19-10-2021T07:29:24	19-10-2021T07:29:34
Motor Fault	19-10-2021T07:29:50	19-10-2021T07:29:58
Pressure Switch	19-10-2021T07:29:53	19-10-2021T07:30:04
Pressure Switch	19-10-2021T07:29:59	19-10-2021T07:30:10
High Level	19-10-2021T07:30:09	19-10-2021T07:30:17
Emergency Stop	19-10-2021T07:30:32	19-10-2021T07:30:42
High Level	19-10-2021T07:31:27	19-10-2021T07:31:34
Pressure Switch	19-10-2021T07:31:33	19-10-2021T07:31:38
High Level	19-10-2021T07:31:36	19-10-2021T07:31:37
Low Level	19-10-2021T07:32:32	19-10-2021T07:32:40
Low Level	19-10-2021T07:32:33	19-10-2021T07:32:36
Motor Fault	19-10-2021T07:33:04	19-10-2021T07:33:14
Motor Fault	19-10-2021T07:33:09	19-10-2021T07:33:20
Emergency Stop	19-10-2021T07:33:35	19-10-2021T07:33:46
Pressure Switch	19-10-2021T07:33:56	19-10-2021T07:34:05
Low Level	19-10-2021T07:33:59	19-10-2021T07:34:07
Motor Fault	19-10-2021T07:34:33	19-10-2021T07:34:40
Pressure Switch	19-10-2021T07:34:52	19-10-2021T07:34:59
High Level	19-10-2021T07:35:34	19-10-2021T07:35:46
High Level	19-10-2021T07:35:43	19-10-2021T07:35:52
Pressure Switch	19-10-2021T07:35:50	19-10-2021T07:35:55
Motor Fault	19-10-2021T07:36:33	19-10-2021T07:36:35
Low Level	19-10-2021T07:36:54	19-10-2021T07:37:02
Emergency Stop	19-10-2021T07:38:02	19-10-2021T07:38:10
High Level	19-10-2021T07:38:25	19-10-2021T07:38:32
High Level	19-10-2021T07:39:10	19-10-2021T07:39:18
High Level	19-10-2021T07:39:15	19-10-2021T07:39:25
High Level	19-10-2021T07:39:21	19-10-2021T07:39:23
Low Level	19-10-2021T07:39:33	19-10-2021T07:39:43
Emergency Stop	19-10-2021T07:39:57	19-10-2021T07:40:04
Motor Fault	19-10-2021T07:40:17	19-10-2021T07:40:19
Pressure Switch	19-10-2021T07:40:22	19-10-2021T07:40:28
Pressure Switch	19-10-2021T07:40:29	19-10-2021T07:40:36
Pressure Switch	19-10-2021T07:40:31	19-10-2021T07:40:36
Low Level	19-10-2021T07:41:22	19-10-2021T07:41:32
Motor Fault	19-10-2021T07:41:23	19-10-2021T07:41:30
Pressure Switch	19-10-2021T07:41:49	19-10-2021T07:42:00
Pressure Switch	19-10-2021T07:41:55	19-10-2021T07:42:02
Emergency Stop	19-10-2021T07:42:54	19-10-2021T07:42:58
Emergency Stop	19-10-2021T07:43:38	19-10-2021T07:43:45
Pressure Switch	19-10-2021T07:44:24	19-10-2021T07:44:30
Pressure Switch	19-10-2021T07:45:28	19-10-2021T07:45:34
Emergency Stop	19-10-2021T07:45:46	19-10-2021T07:45:57
Emergency Stop	19-10-2021T07:45:47	19-10-2021T07:46:00
Pressure Switch	19-10-2021T07:45:52	19-10-2021T07:45:58
Motor Fault	19-10-2021T07:46:03	19-10-2021T07:46:07
Low Level	19-10-2021T07:46:04	19-10-2021T07:46:06
Pressure Switch	19-10-2021T07:46:37	19-10-2021T07:46:38
Pressure Switch	19-10-2021T07:46:51	19-10-2021T07:47:02
Low Level	19-10-2021T07:47:53	19-10-2021T07:48:04
Emergency Stop	19-10-2021T07:48:16	19-10-2021T07:48:19
Low Level	19-10-2021T07:48:38	19-10-2021T07:48:50
Low Level	19-10-2021T07:48:42	19-10-2021T07:48:47
Low Level	19-10-2021T07:49:24	19-10-2021T07:49:28
Low Level	19-10-2021T07:49:30	19-10-2021T07:49:41
Pressure Switch	19-10-2021T07:49:54	19-10-2021T07:49:59
Pressure Switch	19-10-2021T07:51:07	19-10-2021T07:51:09
Motor Fault	19-10-2021T07:51:54	19-10-2021T07:51:55
Low Level	19-10-2021T07:52:04	19-10-2021T07:52:14
High Level	19-10-2021T07:52:44	19-10-2021T07:52:47
Emergency Stop	19-10-2021T07:53:13	19-10-2021T07:53:15
Motor Fault	19-10-2021T07:53:35	19-10-2021T07:53:46
Low Level	19-10-2021T07:53:41	19-10-2021T07:53:43
Low Level	19-10-2021T07:53:51	19-10-2021T07:53:58
Emergency Stop	19-10-2021T07:55:04	19-10-2021T07:55:14
Motor Fault	19-10-2021T07:56:30	19-10-2021T07:56:43
Motor Fault	19-10-2021T07:56:48	19-10-2021T07:56:56
Low Level	19-10-2021T07:56:49	19-10-2021T07:56:57
Pressure Switch	19-10-2021T07:56:57	19-10-2021T07:57:09
Pressure Switch	19-10-2021T07:56:57	19-10-2021T07:57:02
High Level	19-10-2021T07:57:06	19-10-2021T07:57:13
Motor Fault	19-10-2021T07:57:53	19-10-2021T07:57:54
Pressure Switch	19-10-2021T07:58:01	19-10-2021T07:58:14
Low Level	19-10-2021T07:58:44	19-10-2021T07:58:50
High Level	19-10-2021T07:58:49	19-10-2021T07:58:58
Motor Fault	19-10-2021T07:59:23	19-10-2021T07:59:30
Motor Fault	19-10-2021T07:59:48	19-10-2021T08:00:01
Pressure Switch	19-10-2021T08:00:15	19-10-2021T08:00:18
High Level	19-10-2021T08:00:21	19-10-2021T08:00:32
Low Level	19-10-2021T08:00:24	19-10-2021T08:00:37
Motor Fault	19-10-2021T08:00:35	19-10-2021T08:00:47
Pressure Switch	19-10-2021T08:00:52	19-10-2021T08:00:57
High Level	19-10-2021T08:02:13	19-10-2021T08:02:25
Low Level	19-10-2021T08:02:35	19-10-2021T08:02:42
Motor Fault	19-10-2021T08:02:42	19-10-2021T08:02:52
Pressure Switch	19-10-2021T08:03:05	19-10-2021T08:03:14
Low Level	19-10-2021T08:04:11	19-10-2021T08:04:18
High Level	19-10-2021T08:04:45	19-10-2021T08:04:46
Low Level	19-10-2021T08:04:54	19-10-2021T08:05:05
High Level	19-10-2021T08:06:39	19-10-2021T08:06:44
Pressure Switch	19-10-2021T08:07:12	19-10-2021T08:07:17
High Level	19-10-2021T08:07:58	19-10-2021T08:08:06
High Level	19-10-2021T08:08:21	19-10-2021T08:08:22
Emergency Stop	19-10-2021T08:09:17	19-10-2021T08:09:30
Pressure Switch	19-10-2021T08:10:14	19-10-2021T08:10:19
Motor Fault	19-10-2021T08:10:42	19-10-2021T08:10:45
Pressure Switch	19-10-2021T08:11:11	19-10-2021T08:11:23
High Level	19-10-2021T08:11:19	19-10-2021T08:11:24
Pressure Switch	19-10-2021T08:12:00	19-10-2021T08:12:04
Low Level	19-10-2021T08:12:37	19-10-2021T08:12:43
Motor Fault	19-10-2021T08:12:45	19-10-2021T08:12:47
Low Level	19-10-2021T08:13:10	19-10-2021T08:13:19
Low Level	19-10-2021T08:14:14	19-10-2021T08:14:20
Low Level	19-10-2021T08:14:38	19-10-2021T08:14:51
Low Level	19-10-2021T08:14:44	19-10-2021T08:14:54
Emergency Stop	19-10-2021T08:14:44	19-10-2021T08:14:45
High Level	19-10-2021T08:14:50	19-10-2021T08:14:51
Low Level	19-10-2021T08:16:01	19-10-2021T08:16:07
Emergency Stop	19-10-2021T08:16:05	19-10-2021T08:16:09
Motor Fault	19-10-2021T08:17:06	19-10-2021T08:17:10
Emergency Stop	19-10-2021T08:17:14	19-10-2021T08:17:24
Motor Fault	19-10-2021T08:17:45	19-10-2021T08:17:53
Low Level	19-10-2021T08:18:00	19-10-2021T08:18:03
Emergency Stop	19-10-2021T08:18:05	19-10-2021T08:18:18
High Level	19-10-2021T08:18:30	19-10-2021T08:18:34
Pressure Switch	19-10-2021T08:18:36	19-10-2021T08:18:47
Pressure Switch	19-10-2021T08:18:48	19-10-2021T08:18:57
Pressure Switch	19-10-2021T08:18:50	19-10-2021T08:18:52
Motor Fault	19-10-2021T08:19:16	19-10-2021T08:19:20
Pressure Switch	19-10-2021T08:20:00	19-10-2021T08:20:01
High Level	19-10-2021T08:20:01	19-10-2021T08:20:10
High Level	19-10-2021T08:20:04	19-10-2021T08:20:10
Pressure Switch	19-10-2021T08:20:09	19-10-2021T08:20:15
Low Level	19-10-2021T08:20:41	19-10-2021T08:20:42
High Level	19-10-2021T08:21:39	19-10-2021T08:21:45
Motor Fault	19-10-2021T08:21:48	19-10-2021T08:21:58
Motor Fault	19-10-2021T08:22:26	19-10-2021T08:22:29
High Level	19-10-2021T08:22:35	19-10-2021T08:22:41
Emergency Stop	19-10-2021T08:22:53	19-10-2021T08:22:55
High Level	19-10-2021T08:24:03	19-10-2021T08:24:05
Low Level	19-10-2021T08:24:04	19-10-2021T08:24:10
High Level	19-10-2021T08:24:32	19-10-2021T08:24:33
Pressure Switch	19-10-2021T08:26:13	19-10-2021T08:26:20
High Level	19-10-2021T08:26:51	19-10-2021T08:27:04
Pressure Switch	19-10-2021T08:26:53	19-10-2021T08:26:55
High Level	19-10-2021T08:26:56	19-10-2021T08:26:57
Motor Fault	19-10-2021T08:27:09	19-10-2021T08:27:13
Pressure Switch	19-10-2021T08:27:17	19-10-2021T08:27:26
Pressure Switch	19-10-2021T08:27:32	19-10-2021T08:27:37
Motor Fault	19-10-2021T08:27:53	19-10-2021T08:27:58
High Level	19-10-2021T08:28:03	19-10-2021T08:28:06
Pressure Switch	19-10-2021T08:28:09	19-10-2021T08:28:17
Emergency Stop	19-10-2021T08:29:19	19-10-2021T08:29:28
Motor Fault	19-10-2021T08:29:31	19-10-2021T08:29:40
Low Level	19-10-2021T08:29:31	19-10-2021T08:29:37
High Level	19-10-2021T08:30:19	19-10-2021T08:30:20
Pressure Switch	19-10-2021T08:31:47	19-10-2021T08:31:56
High Level	19-10-2021T08:32:14	19-10-2021T08:32:18
Emergency Stop	19-10-2021T08:32:28	19-10-2021T08:32:40
Motor Fault	19-10-2021T08:32:33	19-10-2021T08:32:45
Motor Fault	19-10-2021T08:33:08	19-10-2021T08:33:18
Emergency Stop	19-10-2021T08:34:08	19-10-2021T08:34:18
Motor Fault	19-10-2021T08:34:10	19-10-2021T08:34:19
Motor Fault	19-10-2021T08:34:22	19-10-2021T08:34:26
Emergency Stop	19-10-2021T08:34:53	19-10-2021T08:34:56
Low Level	19-10-2021T08:34:56	19-10-2021T08:35:01
Pressure Switch	19-10-2021T08:36:24	19-10-2021T08:36:28
Emergency Stop	19-10-2021T08:37:09	19-10-2021T08:37:13
Motor Fault	19-10-2021T08:37:12	19-10-2021T08:37:16
Low Level	19-10-2021T08:38:45	19-10-2021T08:38:55
Motor Fault	19-10-2021T08:39:23	19-10-2021T08:39:25
Low Level	19-10-2021T08:39:35	19-10-2021T08:39:38
Low Level	19-10-2021T08:39:40	19-10-2021T08:39:47
Pressure Switch	19-10-2021T08:39:47	19-10-2021T08:39:55
Emergency Stop	19-10-2021T08:40:19	19-10-2021T08:40:27
Low Level	19-10-2021T08:40:20	19-10-2021T08:40:29
Pressure Switch	19-10-2021T08:41:49	19-10-2021T08:41:57
Pressure Switch	19-10-2021T08:42:20	19-10-2021T08:42:25
Emergency Stop	19-10-2021T08:43:02	19-10-2021T08:43:05
Pressure Switch	19-10-2021T08:43:26	19-10-2021T08:43:38
Low Level	19-10-2021T08:43:27	19-10-2021T08:43:38
Motor Fault	19-10-2021T08:43:33	19-10-2021T08:43:38
High Level	19-10-2021T08:44:03	19-10-2021T08:44:16
Low Level	19-10-2021T08:45:14	19-10-2021T08:45:21
Low Level	19-10-2021T08:45:15	19-10-2021T08:45:24
High Level	19-10-2021T08:45:18	19-10-2021T08:45:22
High Level	19-10-2021T08:47:02	19-10-2021T08:47:15
Low Level	19-10-2021T08:47:57	19-10-2021T08:48:08
Motor Fault	19-10-2021T08:48:37	19-10-2021T08:48:42
Emergency Stop	19-10-2021T08:48:39	19-10-2021T08:48:52
Pressure Switch	19-10-2021T08:49:02	19-10-2021T08:49:09
Pressure Switch	19-10-2021T08:49:03	19-10-2021T08:49:11
High Level	19-10-2021T08:49:03	19-10-2021T08:49:08
Low Level	19-10-2021T08:49:17	19-10-2021T08:49:28
High Level	19-10-2021T08:49:48	19-10-2021T08:49:49
High Level	19-10-2021T08:49:50	19-10-2021T08:49:54
Motor Fault	19-10-2021T08:50:11	19-10-2021T08:50:20
High Level	19-10-2021T08:50:18	19-10-2021T08:50:20
Pressure Switch	19-10-2021T08:50:32	19-10-2021T08:50:45
Low Level	19-10-2021T08:51:23	19-10-2021T08:51:36
Motor Fault	19-10-2021T08:52:00	19-10-2021T08:52:07
Low Level	19-10-2021T08:52:09	19-10-2021T08:52:17
High Level	19-10-2021T08:52:28	19-10-2021T08:52:36
High Level	19-10-2021T08:54:20	19-10-2021T08:54:30
High Level	19-10-2021T08:54:34	19-10-2021T08:54:44
Motor Fault	19-10-2021T08:54:39	19-10-2021T08:54:52
Pressure Switch	19-10-2021T08:54:53	19-10-2021T08:54:54
Emergency Stop	19-10-2021T08:55:08	19-10-2021T08:55:19
Motor Fault	19-10-2021T08:55:50	19-10-2021T08:55:57
Low Level	19-10-2021T08:56:10	19-10-2021T08:56:13
Pressure Switch	19-10-2021T08:56:16	19-10-2021T08:56:21
Low Level	19-10-2021T08:56:29	19-10-2021T08:56:30
Motor Fault	19-10-2021T08:57:05	19-10-2021T08:57:09
Pressure Switch	19-10-2021T08:57:25	19-10-2021T08:57:33
Low Level	19-10-2021T08:57:53	19-10-2021T08:57:57
High Level	19-10-2021T08:58:23	19-10-2021T08:58:35
High Level	19-10-2021T08:59:50	19-10-2021T08:59:53
Low Level	19-10-2021T09:00:16	19-10-2021T09:00:22
Motor Fault	19-10-2021T09:00:17	19-10-2021T09:00:25
Motor Fault	19-10-2021T09:00:38	19-10-2021T09:00:51
Pressure Switch	19-10-2021T09:01:01	19-10-2021T09:01:03
Pressure Switch	19-10-2021T09:01:06	19-10-2021T09:01:10
Low Level	19-10-2021T09:01:07	19-10-2021T09:01:14
Motor Fault	19-10-2021T09:01:13	19-10-2021T09:01:25
High Level	19-10-2021T09:01:45	19-10-2021T09:01:57
Pressure Switch	19-10-2021T09:01:59	19-10-2021T09:02:12
Low Level	19-10-2021T09:02:07	19-10-2021T09:02:12
High Level	19-10-2021T09:02:20	19-10-2021T09:02:25
Motor Fault	19-10-2021T09:02:38	19-10-2021T09:02:43
High Level	19-10-2021T09:02:48	19-10-2021T09:03:01
Motor Fault	19-10-2021T09:02:49	19-10-2021T09:02:56
High Level	19-10-2021T09:03:03	19-10-2021T09:03:14
Pressure Switch	19-10-2021T09:03:47	19-10-2021T09:03:51
Low Level	19-10-2021T09:03:51	19-10-2021T09:03:59
High Level	19-10-2021T09:04:04	19-10-2021T09:04:09
Motor Fault	19-10-2021T09:05:12	19-10-2021T09:05:19
Low Level	19-10-2021T09:05:31	19-10-2021T09:05:34
Motor Fault	19-10-2021T09:06:12	19-10-2021T09:06:20
Emergency Stop	19-10-2021T09:06:15	19-10-2021T09:06:21
Emergency Stop	19-10-2021T09:06:26	19-10-2021T09:06:30
Low Level	19-10-2021T09:07:13	19-10-2021T09:07:19
High Level	19-10-2021T09:07:34	19-10-2021T09:07:45
Low Level	19-10-2021T09:08:02	19-10-2021T09:08:15
Low Level	19-10-2021T09:08:34	19-10-2021T09:08:35
Low Level	19-10-2021T09:09:27	19-10-2021T09:09:39
Motor Fault	19-10-2021T09:11:12	19-10-2021T09:11:24
High Level	19-10-2021T09:11:14	19-10-2021T09:11:18
Low Level	19-10-2021T09:11:15	19-10-2021T09:11:27
Pressure Switch	19-10-2021T09:11:16	19-10-2021T09:11:28
Pressure Switch	19-10-2021T09:11:21	19-10-2021T09:11:30
Low Level	19-10-2021T09:11:39	19-10-2021T09:11:52
High Level	19-10-2021T09:11:58	19-10-2021T09:12:04
High Level	19-10-2021T09:12:19	19-10-2021T09:12:21
High Level	19-10-2021T09:12:44	19-10-2021T09:12:55
Pressure Switch	19-10-2021T09:13:02	19-10-2021T09:13:03
Low Level	19-10-2021T09:14:31	19-10-2021T09:14:44
Pressure Switch	19-10-2021T09:15:04	19-10-2021T09:15:13
Emergency Stop	19-10-2021T09:15:57	19-10-2021T09:16:07
Motor Fault	19-10-2021T09:16:49	19-10-2021T09:16:54
High Level	19-10-2021T09:17:33	19-10-2021T09:17:43
Pressure Switch	19-10-2021T09:17:47	19-10-2021T09:17:50
Motor Fault	19-10-2021T09:18:16	19-10-2021T09:18:23
High Level	19-10-2021T09:18:19	19-10-2021T09:18:22
Low Level	19-10-2021T09:18:29	19-10-2021T09:18:35
High Level	19-10-2021T09:18:49	19-10-2021T09:18:51
High Level	19-10-2021T09:19:10	19-10-2021T09:19:17
Emergency Stop	19-10-2021T09:19:15	19-10-2021T09:19:25
Low Level	19-10-2021T09:19:18	19-10-2021T09:19:22
High Level	19-10-2021T09:19:25	19-10-2021T09:19:38
Pressure Switch	19-10-2021T09:20:02	19-10-2021T09:20:10
Low Level	19-10-2021T09:20:04	19-10-2021T09:20:07
Low Level	19-10-2021T09:21:12	19-10-2021T09:21:24
Motor Fault	19-10-2021T09:21:19	19-10-2021T09:21:22
Low Level	19-10-2021T09:22:12	19-10-2021T09:22:16
Pressure Switch	19-10-2021T09:23:14	19-10-2021T09:23:22
Low Level	19-10-2021T09:24:00	19-10-2021T09:24:12
Motor Fault	19-10-2021T09:25:42	19-10-2021T09:25:55
Pressure Switch	19-10-2021T09:26:00	19-10-2021T09:26:12
Motor Fault	19-10-2021T09:26:37	19-10-2021T09:26:38
Motor Fault	19-10-2021T09:26:47	19-10-2021T09:27:00
Low Level	19-10-2021T09:26:54	19-10-2021T09:27:03
Pressure Switch	19-10-2021T09:27:18	19-10-2021T09:27:21
Pressure Switch	19-10-2021T09:27:24	19-10-2021T09:27:36
Pressure Switch	19-10-2021T09:28:58	19-10-2021T09:29:09
High Level	19-10-2021T09:29:41	19-10-2021T09:29:46
Pressure Switch	19-10-2021T09:29:55	19-10-2021T09:29:59
Motor Fault	19-10-2021T09:30:20	19-10-2021T09:30:21
High Level	19-10-2021T09:31:15	19-10-2021T09:31:16
Pressure Switch	19-10-2021T09:31:20	19-10-2021T09:31:31
Emergency Stop	19-10-2021T09:32:03	19-10-2021T09:32:15
High Level	19-10-2021T09:32:10	19-10-2021T09:32:19
Pressure Switch	19-10-2021T09:32:15	19-10-2021T09:32:22
Motor Fault	19-10-2021T09:32:17	19-10-2021T09:32:30
Pressure Switch	19-10-2021T09:32:54	19-10-2021T09:33:01
Pressure Switch	19-10-2021T09:33:33	19-10-2021T09:33:42
Pressure Switch	19-10-2021T09:34:18	19-10-2021T09:34:30
Motor Fault	19-10-2021T09:34:53	19-10-2021T09:35:01
Motor Fault	19-10-2021T09:34:59	19-10-2021T09:35:12
High Level	19-10-2021T09:36:35	19-10-2021T09:36:41
High Level	19-10-2021T09:36:49	19-10-2021T09:36:50
Motor Fault	19-10-2021T09:36:50	19-10-2021T09:36:54
Low Level	19-10-2021T09:37:30	19-10-2021T09:37:32
Pressure Switch	19-10-2021T09:38:00	19-10-2021T09:38:01
Emergency Stop	19-10-2021T09:38:06	19-10-2021T09:38:10
Motor Fault	19-10-2021T09:38:33	19-10-2021T09:38:44
Pressure Switch	19-10-2021T09:38:37	19-10-2021T09:38:38
Emergency Stop	19-10-2021T09:39:08	19-10-2021T09:39:21
Motor Fault	19-10-2021T09:39:31	19-10-2021T09:39:39
Emergency Stop	19-10-2021T09:39:32	19-10-2021T09:39:41
Pressure Switch	19-10-2021T09:40:02	19-10-2021T09:40:15
High Level	19-10-2021T09:40:32	19-10-2021T09:40:44
Pressure Switch	19-10-2021T09:40:39	19-10-2021T09:40:52
Emergency Stop	19-10-2021T09:42:21	19-10-2021T09:42:30
Motor Fault	19-10-2021T09:42:35	19-10-2021T09:42:47
Low Level	19-10-2021T09:43:53	19-10-2021T09:44:06
High Level	19-10-2021T09:45:56	19-10-2021T09:46:08
High Level	19-10-2021T09:46:30	19-10-2021T09:46:43
High Level	19-10-2021T09:47:47	19-10-2021T09:47:54
Pressure Switch	19-10-2021T09:50:12	19-10-2021T09:50:17
Motor Fault	19-10-2021T09:50:25	19-10-2021T09:50:35
Low Level	19-10-2021T09:51:02	19-10-2021T09:51:08
Motor Fault	19-10-2021T09:51:02	19-10-2021T09:51:03
Pressure Switch	19-10-2021T09:51:10	19-10-2021T09:51:13
Pressure Switch	19-10-2021T09:51:51	19-10-2021T09:51:58
Low Level	19-10-2021T09:53:48	19-10-2021T09:53:55
High Level	19-10-2021T09:54:16	19-10-2021T09:54:17
Motor Fault	19-10-2021T09:55:00	19-10-2021T09:55:04
Motor Fault	19-10-2021T09:55:19	19-10-2021T09:55:21
Low Level	19-10-2021T09:55:31	19-10-2021T09:55:43
Motor Fault	19-10-2021T09:56:26	19-10-2021T09:56:28
Low Level	19-10-2021T09:56:28	19-10-2021T09:56:34
Motor Fault	19-10-2021T09:56:40	19-10-2021T09:56:42
Motor Fault	19-10-2021T09:56:52	19-10-2021T09:56:58
High Level	19-10-2021T09:57:07	19-10-2021T09:57:11
Emergency Stop	19-10-2021T09:57:24	19-10-2021T09:57:28
High Level	19-10-2021T09:58:09	19-10-2021T09:58:16
High Level	19-10-2021T09:58:11	19-10-2021T09:58:20
Low Level	19-10-2021T09:58:34	19-10-2021T09:58:43
High Level	19-10-2021T09:59:42	19-10-2021T09:59:52
High Level	19-10-2021T10:00:01	19-10-2021T10:00:05
Pressure Switch	19-10-2021T10:00:40	19-10-2021T10:00:51
Motor Fault	19-10-2021T10:01:26	19-10-2021T10:01:28
Emergency Stop	19-10-2021T10:01:39	19-10-2021T10:01:46
Motor Fault	19-10-2021T10:02:04	19-10-2021T10:02:10
Pressure Switch	19-10-2021T10:02:19	19-10-2021T10:02:32
Low Level	19-10-2021T10:02:53	19-10-2021T10:02:55
Motor Fault	19-10-2021T10:04:57	19-10-2021T10:04:59
High Level	19-10-2021T10:05:26	19-10-2021T10:05:28
Low Level	19-10-2021T10:05:35	19-10-2021T10:05:39
High Level	19-10-2021T10:06:19	19-10-2021T10:06:32
Pressure Switch	19-10-2021T10:07:16	19-10-2021T10:07:19
High Level	19-10-2021T10:07:35	19-10-2021T10:07:47
Emergency Stop	19-10-2021T10:08:23	19-10-2021T10:08:36
Motor Fault	19-10-2021T10:08:28	19-10-2021T10:08:29
High Level	19-10-2021T10:08:35	19-10-2021T10:08:47
Motor Fault	19-10-2021T10:08:39	19-10-2021T10:08:45
Pressure Switch	19-10-2021T10:08:43	19-10-2021T10:08:44
High Level	19-10-2021T10:09:22	19-10-2021T10:09:24
Motor Fault	19-10-2021T10:11:24	19-10-2021T10:11:31
Pressure Switch	19-10-2021T10:12:06	19-10-2021T10:12:11
High Level	19-10-2021T10:12:14	19-10-2021T10:12:23
High Level	19-10-2021T10:12:24	19-10-2021T10:12:27
High Level	19-10-2021T10:12:25	19-10-2021T10:12:29
Motor Fault	19-10-2021T10:12:36	19-10-2021T10:12:40
Pressure Switch	19-10-2021T10:12:51	19-10-2021T10:13:03
Motor Fault	19-10-2021T10:13:48	19-10-2021T10:13:53
High Level	19-10-2021T10:14:04	19-10-2021T10:14:12
Motor Fault	19-10-2021T10:14:07	19-10-2021T10:14:09
